datetime;date;indeks;price;volume;rfnbo_cutoff;day_of_month;month;year
03-01-2012;03.01.2012;t2pa;6.31;300000;2.27;03;01;2012
10-01-2012;10.01.2012;t2pa;6.83;300000;2.46;10;01;2012
17-01-2012;17.01.2012;t2pa;6.68;300000;2.40;17;01;2012
24-01-2012;24.01.2012;t2pa;6.9;300000;2.48;24;01;2012
26-01-2012;26.01.2012;t2pa;7.46;850000;2.69;26;01;2012
31-01-2012;31.01.2012;t2pa;7.66;300000;2.76;31;01;2012
07-02-2012;07.02.2012;t2pa;8.42;300000;3.03;07;02;2012
14-02-2012;14.02.2012;t2pa;7.6;300000;2.74;14;02;2012
21-02-2012;21.02.2012;t2pa;8.58;300000;3.09;21;02;2012
23-02-2012;23.02.2012;t2pa;8.81;1000000;3.17;23;02;2012
28-02-2012;28.02.2012;t2pa;9.17;300000;3.30;28;02;2012
06-03-2012;06.03.2012;t2pa;8.44;300000;3.04;06;03;2012
13-03-2012;13.03.2012;t2pa;7.65;300000;2.75;13;03;2012
15-03-2012;15.03.2012;t2pa;7.8;850000;2.81;15;03;2012
20-03-2012;20.03.2012;t2pa;7.25;300000;2.61;20;03;2012
22-03-2012;22.03.2012;t2pa;6.95;1000000;2.50;22;03;2012
27-03-2012;27.03.2012;t2pa;6.9;300000;2.48;27;03;2012
03-04-2012;03.04.2012;t2pa;6;300000;2.16;03;04;2012
10-04-2012;10.04.2012;t2pa;6.54;300000;2.35;10;04;2012
17-04-2012;17.04.2012;t2pa;6.97;300000;2.51;17;04;2012
19-04-2012;19.04.2012;t2pa;7.02;1000000;2.53;19;04;2012
24-04-2012;24.04.2012;t2pa;7.06;300000;2.54;24;04;2012
08-05-2012;08.05.2012;t2pa;6.5;300000;2.34;08;05;2012
15-05-2012;15.05.2012;t2pa;6.49;300000;2.34;15;05;2012
22-05-2012;22.05.2012;t2pa;6.65;300000;2.39;22;05;2012
29-05-2012;29.05.2012;t2pa;6.55;300000;2.36;29;05;2012
05-06-2012;05.06.2012;t2pa;6.27;300000;2.26;05;06;2012
12-06-2012;12.06.2012;t2pa;6.54;300000;2.35;12;06;2012
14-06-2012;14.06.2012;t2pa;6.59;1000000;2.37;14;06;2012
19-06-2012;19.06.2012;t2pa;7.39;300000;2.66;19;06;2012
26-06-2012;26.06.2012;t2pa;8;300000;2.88;26;06;2012
03-07-2012;03.07.2012;t2pa;8.11;300000;2.92;03;07;2012
10-07-2012;10.07.2012;t2pa;7.87;300000;2.83;10;07;2012
17-07-2012;17.07.2012;t2pa;7.68;300000;2.76;17;07;2012
24-07-2012;24.07.2012;t2pa;7.13;300000;2.57;24;07;2012
31-07-2012;31.07.2012;t2pa;6.64;300000;2.39;31;07;2012
07-08-2012;07.08.2012;t2pa;7.21;300000;2.60;07;08;2012
14-08-2012;14.08.2012;t2pa;7.51;300000;2.70;14;08;2012
21-08-2012;21.08.2012;t2pa;7.6;300000;2.74;21;08;2012
28-08-2012;28.08.2012;t2pa;8.25;300000;2.97;28;08;2012
04-09-2012;04.09.2012;t2pa;8.24;300000;2.97;04;09;2012
11-09-2012;11.09.2012;t2pa;7.72;300000;2.78;11;09;2012
18-09-2012;18.09.2012;t2pa;7.25;300000;2.61;18;09;2012
25-09-2012;25.09.2012;t2pa;7.21;300000;2.60;25;09;2012
02-10-2012;02.10.2012;t2pa;7.79;300000;2.80;02;10;2012
09-10-2012;09.10.2012;t2pa;7.85;300000;2.83;09;10;2012
11-10-2012;11.10.2012;t2pa;7.59;1000000;2.73;11;10;2012
16-10-2012;16.10.2012;t2pa;7.76;300000;2.79;16;10;2012
23-10-2012;23.10.2012;t2pa;7.85;300000;2.83;23;10;2012
26-10-2012;26.10.2012;t3pa;7.54;3000000;2.71;26;10;2012
30-10-2012;30.10.2012;t2pa;8.12;300000;2.92;30;10;2012
02-11-2012;02.11.2012;t3pa;7.96;3000000;2.87;02;11;2012
06-11-2012;06.11.2012;t2pa;8.24;1150000;2.97;06;11;2012
09-11-2012;09.11.2012;t3pa;8.2;3000000;2.95;09;11;2012
13-11-2012;13.11.2012;t2pa;8.53;1150000;3.07;13;11;2012
13-11-2012;13.11.2012;t3pa;8.49;4031000;3.06;13;11;2012
15-11-2012;15.11.2012;t3pa;7.3;4031000;2.63;15;11;2012
16-11-2012;16.11.2012;t3pa;6.75;3000000;2.43;16;11;2012
20-11-2012;20.11.2012;t2pa;6.56;868000;2.36;20;11;2012
20-11-2012;20.11.2012;t3pa;6.47;4478500;2.33;20;11;2012
22-11-2012;22.11.2012;t3pa;6.64;4478500;2.39;22;11;2012
23-11-2012;23.11.2012;t3pa;6.75;3000000;2.43;23;11;2012
27-11-2012;27.11.2012;t3pa;6.7;4837500;2.41;27;11;2012
29-11-2012;29.11.2012;t3pa;6.68;4837500;2.40;29;11;2012
30-11-2012;30.11.2012;t3pa;6.23;3000000;2.24;30;11;2012
04-12-2012;04.12.2012;t3pa;5.82;5301500;2.10;04;12;2012
06-12-2012;06.12.2012;t3pa;6.3;5301500;2.27;06;12;2012
07-12-2012;07.12.2012;t3pa;6.42;3000000;2.31;07;12;2012
10-12-2012;10.12.2012;t2pa;6.63;1250000;2.39;10;12;2012
11-12-2012;11.12.2012;t3pa;6.91;5515500;2.49;11;12;2012
13-12-2012;13.12.2012;t3pa;6.55;5515500;2.36;13;12;2012
14-12-2012;14.12.2012;t3pa;6.57;2531000;2.37;14;12;2012
17-12-2012;17.12.2012;t2pa;6.29;1250000;2.26;17;12;2012
18-12-2012;18.12.2012;t3pa;6.45;5584500;2.32;18;12;2012
07-01-2013;07.01.2013;t3pa;6.18;3545000;2.22;07;01;2013
08-01-2013;08.01.2013;t3pa;6.35;3544500;2.29;08;01;2013
10-01-2013;10.01.2013;t3pa;5.93;3544500;2.13;10;01;2013
11-01-2013;11.01.2013;t3pa;5.75;4020000;2.07;11;01;2013
14-01-2013;14.01.2013;t3pa;5.55;3544500;2.00;14;01;2013
15-01-2013;15.01.2013;t3pa;5.77;3544500;2.08;15;01;2013
17-01-2013;17.01.2013;t3pa;5.36;3544500;1.93;17;01;2013
21-01-2013;21.01.2013;t3pa;4.7;3544500;1.69;21;01;2013
22-01-2013;22.01.2013;t3pa;4.88;3544000;1.76;22;01;2013
24-01-2013;24.01.2013;t3pa;4.58;3544000;1.65;24;01;2013
25-01-2013;25.01.2013;t3pa;3.88;5025000;1.40;25;01;2013
28-01-2013;28.01.2013;t3pa;3.9;3472500;1.40;28;01;2013
29-01-2013;29.01.2013;t3pa;3.88;3472500;1.40;29;01;2013
31-01-2013;31.01.2013;t3pa;3.43;3472500;1.23;31;01;2013
01-02-2013;01.02.2013;t3pa;3.15;5025000;1.13;01;02;2013
04-02-2013;04.02.2013;t3pa;4;3472500;1.44;04;02;2013
05-02-2013;05.02.2013;t3pa;4.1;3472000;1.48;05;02;2013
07-02-2013;07.02.2013;t3pa;4.24;3472000;1.53;07;02;2013
08-02-2013;08.02.2013;t3pa;4.32;5025000;1.56;08;02;2013
11-02-2013;11.02.2013;t3pa;4.19;3472000;1.51;11;02;2013
12-02-2013;12.02.2013;t3pa;4.44;3472000;1.60;12;02;2013
14-02-2013;14.02.2013;t3pa;5;3472000;1.80;14;02;2013
15-02-2013;15.02.2013;t3pa;4.96;5025000;1.79;15;02;2013
18-02-2013;18.02.2013;t3pa;5.14;3553000;1.85;18;02;2013
19-02-2013;19.02.2013;t3pa;4.31;3460500;1.55;19;02;2013
21-02-2013;21.02.2013;t3pa;4.68;3460500;1.68;21;02;2013
25-02-2013;25.02.2013;t3pa;4.76;3460500;1.71;25;02;2013
26-02-2013;26.02.2013;t3pa;4.13;3460500;1.49;26;02;2013
26-02-2013;26.02.2013;t2pa;4.29;2000000;1.54;26;02;2013
28-02-2013;28.02.2013;t3pa;4.38;3460500;1.58;28;02;2013
01-03-2013;01.03.2013;t3pa;4.64;5025000;1.67;01;03;2013
04-03-2013;04.03.2013;t3pa;4.54;3460000;1.63;04;03;2013
05-03-2013;05.03.2013;t3pa;4.41;3460000;1.59;05;03;2013
05-03-2013;05.03.2013;t2pa;4.34;2000000;1.56;05;03;2013
07-03-2013;07.03.2013;t3pa;4.12;3460000;1.48;07;03;2013
08-03-2013;08.03.2013;t3pa;4.15;5025000;1.49;08;03;2013
11-03-2013;11.03.2013;t3pa;4.01;3460000;1.44;11;03;2013
12-03-2013;12.03.2013;t2pa;3.66;2000000;1.32;12;03;2013
14-03-2013;14.03.2013;t3pa;3.36;4286500;1.21;14;03;2013
15-03-2013;15.03.2013;t3pa;3.47;5025000;1.25;15;03;2013
18-03-2013;18.03.2013;t3pa;3.47;4454000;1.25;18;03;2013
19-03-2013;19.03.2013;t3pa;3.33;4451000;1.20;19;03;2013
19-03-2013;19.03.2013;t2pa;3.32;3565000;1.20;19;03;2013
20-03-2013;20.03.2013;t2pa;3.67;1568500;1.32;20;03;2013
21-03-2013;21.03.2013;t3pa;4.06;4448500;1.46;21;03;2013
22-03-2013;22.03.2013;t3pa;4.23;5025000;1.52;22;03;2013
25-03-2013;25.03.2013;t3pa;4.1;3587500;1.48;25;03;2013
26-03-2013;26.03.2013;t3pa;4.54;3587500;1.63;26;03;2013
26-03-2013;26.03.2013;t2pa;4.72;749000;1.70;26;03;2013
28-03-2013;28.03.2013;t3pa;4.72;3587500;1.70;28;03;2013
02-04-2013;02.04.2013;t3pa;4.4;3587500;1.58;02;04;2013
04-04-2013;04.04.2013;t3pa;4.69;3587500;1.69;04;04;2013
05-04-2013;05.04.2013;t3pa;5.05;4020000;1.82;05;04;2013
08-04-2013;08.04.2013;t3pa;4.98;3587500;1.79;08;04;2013
09-04-2013;09.04.2013;t3pa;4.9;3554000;1.76;09;04;2013
11-04-2013;11.04.2013;t3pa;4.3;3554000;1.55;11;04;2013
12-04-2013;12.04.2013;t3pa;4.4;4020000;1.58;12;04;2013
15-04-2013;15.04.2013;t3pa;4.68;3554000;1.68;15;04;2013
16-04-2013;16.04.2013;t3pa;4.67;3553500;1.68;16;04;2013
18-04-2013;18.04.2013;t3pa;2.75;3553500;0.99;18;04;2013
19-04-2013;19.04.2013;t3pa;3.1;4020000;1.12;19;04;2013
22-04-2013;22.04.2013;t3pa;2.77;3462000;1.00;22;04;2013
23-04-2013;23.04.2013;t3pa;2.65;3462000;0.95;23;04;2013
23-04-2013;23.04.2013;t2pa;2.76;2587500;0.99;23;04;2013
24-04-2013;24.04.2013;t2pa;2.99;865000;1.08;24;04;2013
25-04-2013;25.04.2013;t3pa;2.91;3462000;1.05;25;04;2013
25-04-2013;25.04.2013;t2pa;2.95;2587000;1.06;25;04;2013
26-04-2013;26.04.2013;t3pa;2.95;4020000;1.06;26;04;2013
29-04-2013;29.04.2013;t3pa;3.04;3462000;1.09;29;04;2013
30-04-2013;30.04.2013;t3pa;3.23;3462000;1.16;30;04;2013
02-05-2013;02.05.2013;t3pa;2.9;3462000;1.04;02;05;2013
03-05-2013;03.05.2013;t3pa;2.95;4020000;1.06;03;05;2013
06-05-2013;06.05.2013;t3pa;3.65;3462000;1.31;06;05;2013
07-05-2013;07.05.2013;t3pa;3.68;3462000;1.32;07;05;2013
10-05-2013;10.05.2013;t3pa;3.52;4020000;1.27;10;05;2013
13-05-2013;13.05.2013;t3pa;3.23;3462000;1.16;13;05;2013
14-05-2013;14.05.2013;t3pa;3.23;3462000;1.16;14;05;2013
16-05-2013;16.05.2013;t3pa;3.47;3462000;1.25;16;05;2013
17-05-2013;17.05.2013;t3pa;3.55;4020000;1.28;17;05;2013
21-05-2013;21.05.2013;t3pa;3.49;3462000;1.26;21;05;2013
23-05-2013;23.05.2013;t3pa;3.2;3462000;1.15;23;05;2013
24-05-2013;24.05.2013;t3pa;3.3;4020000;1.19;24;05;2013
27-05-2013;27.05.2013;t3pa;3.41;3462000;1.23;27;05;2013
28-05-2013;28.05.2013;t3pa;3.5;3462000;1.26;28;05;2013
30-05-2013;30.05.2013;t3pa;3.65;3462000;1.31;30;05;2013
31-05-2013;31.05.2013;t3pa;3.96;4020000;1.43;31;05;2013
03-06-2013;03.06.2013;t3pa;3.8;3461500;1.37;03;06;2013
04-06-2013;04.06.2013;t3pa;3.9;3461500;1.40;04;06;2013
06-06-2013;06.06.2013;t3pa;3.9;3461500;1.40;06;06;2013
07-06-2013;07.06.2013;t3pa;4.12;4020000;1.48;07;06;2013
10-06-2013;10.06.2013;t3pa;4.14;3461500;1.49;10;06;2013
11-06-2013;11.06.2013;t3pa;3.97;3461500;1.43;11;06;2013
13-06-2013;13.06.2013;t3pa;4.55;3461500;1.64;13;06;2013
14-06-2013;14.06.2013;t3pa;4.4;4020000;1.58;14;06;2013
17-06-2013;17.06.2013;t3pa;4.65;3461500;1.67;17;06;2013
18-06-2013;18.06.2013;t3pa;4.63;3461500;1.67;18;06;2013
20-06-2013;20.06.2013;t3pa;4.3;3461500;1.55;20;06;2013
21-06-2013;21.06.2013;t3pa;4.33;4020000;1.56;21;06;2013
24-06-2013;24.06.2013;t3pa;4.19;3461500;1.51;24;06;2013
25-06-2013;25.06.2013;t3pa;4.04;3461500;1.45;25;06;2013
27-06-2013;27.06.2013;t3pa;4.31;3461500;1.55;27;06;2013
28-06-2013;28.06.2013;t3pa;4.31;4020000;1.55;28;06;2013
01-07-2013;01.07.2013;t3pa;4.06;3461500;1.46;01;07;2013
02-07-2013;02.07.2013;t3pa;4.23;3461500;1.52;02;07;2013
04-07-2013;04.07.2013;t3pa;4.55;3461500;1.64;04;07;2013
05-07-2013;05.07.2013;t3pa;4.4;4020000;1.58;05;07;2013
08-07-2013;08.07.2013;t3pa;4.16;3461500;1.50;08;07;2013
09-07-2013;09.07.2013;t3pa;4.2;3461500;1.51;09;07;2013
11-07-2013;11.07.2013;t3pa;4.06;3461500;1.46;11;07;2013
12-07-2013;12.07.2013;t3pa;3.95;4020000;1.42;12;07;2013
15-07-2013;15.07.2013;t3pa;3.99;3461500;1.44;15;07;2013
16-07-2013;16.07.2013;t3pa;4.11;3461500;1.48;16;07;2013
18-07-2013;18.07.2013;t3pa;4.1;3461500;1.48;18;07;2013
19-07-2013;19.07.2013;t3pa;4.06;4020000;1.46;19;07;2013
22-07-2013;22.07.2013;t3pa;4.1;3461500;1.48;22;07;2013
23-07-2013;23.07.2013;t3pa;4.26;3461500;1.53;23;07;2013
25-07-2013;25.07.2013;t3pa;4.3;3461500;1.55;25;07;2013
26-07-2013;26.07.2013;t3pa;4.28;4020000;1.54;26;07;2013
29-07-2013;29.07.2013;t3pa;4.24;3461500;1.53;29;07;2013
30-07-2013;30.07.2013;t3pa;4.33;3461500;1.56;30;07;2013
01-08-2013;01.08.2013;t3pa;4.36;1768500;1.57;01;08;2013
02-08-2013;02.08.2013;t3pa;4.3;2010000;1.55;02;08;2013
05-08-2013;05.08.2013;t3pa;4.4;1768500;1.58;05;08;2013
06-08-2013;06.08.2013;t3pa;4.39;1768500;1.58;06;08;2013
08-08-2013;08.08.2013;t3pa;4.43;1768500;1.59;08;08;2013
09-08-2013;09.08.2013;t3pa;4.48;2010000;1.61;09;08;2013
12-08-2013;12.08.2013;t3pa;4.4;1768500;1.58;12;08;2013
13-08-2013;13.08.2013;t3pa;4.28;1768500;1.54;13;08;2013
16-08-2013;16.08.2013;t3pa;4.33;2010000;1.56;16;08;2013
19-08-2013;19.08.2013;t3pa;4.31;1768500;1.55;19;08;2013
20-08-2013;20.08.2013;t3pa;4.28;1768500;1.54;20;08;2013
22-08-2013;22.08.2013;t3pa;4.43;1768500;1.59;22;08;2013
23-08-2013;23.08.2013;t3pa;4.49;2010000;1.62;23;08;2013
27-08-2013;27.08.2013;t3pa;4.44;1768500;1.60;27;08;2013
29-08-2013;29.08.2013;t3pa;4.57;1768500;1.65;29;08;2013
30-08-2013;30.08.2013;t3pa;4.54;2010000;1.63;30;08;2013
02-09-2013;02.09.2013;t3pa;4.49;3461500;1.62;02;09;2013
03-09-2013;03.09.2013;t3pa;4.38;3461500;1.58;03;09;2013
05-09-2013;05.09.2013;t3pa;4.75;3461500;1.71;05;09;2013
06-09-2013;06.09.2013;t3pa;5.05;4020000;1.82;06;09;2013
09-09-2013;09.09.2013;t3pa;5.38;3461500;1.94;09;09;2013
10-09-2013;10.09.2013;t3pa;5.13;3461500;1.85;10;09;2013
12-09-2013;12.09.2013;t3pa;5.3;3461500;1.91;12;09;2013
13-09-2013;13.09.2013;t3pa;5.37;4020000;1.93;13;09;2013
16-09-2013;16.09.2013;t3pa;5.38;3461500;1.94;16;09;2013
16-09-2013;16.09.2013;t3pa;5.42;3661000;1.95;16;09;2013
17-09-2013;17.09.2013;t3pa;5.44;3461500;1.96;17;09;2013
19-09-2013;19.09.2013;t3pa;5.4;3461500;1.94;19;09;2013
20-09-2013;20.09.2013;t3pa;5.3;4020000;1.91;20;09;2013
23-09-2013;23.09.2013;t3pa;5.24;3461500;1.89;23;09;2013
23-09-2013;23.09.2013;t3pa;5.37;3661000;1.93;23;09;2013
24-09-2013;24.09.2013;t3pa;5.47;3461500;1.97;24;09;2013
26-09-2013;26.09.2013;t3pa;5.33;3461500;1.92;26;09;2013
27-09-2013;27.09.2013;t3pa;5.38;4020000;1.94;27;09;2013
30-09-2013;30.09.2013;t3pa;5.21;3461500;1.88;30;09;2013
30-09-2013;30.09.2013;t3pa;5.15;3661000;1.85;30;09;2013
01-10-2013;01.10.2013;t3pa;5.05;3461500;1.82;01;10;2013
04-10-2013;04.10.2013;t3pa;5.12;4020000;1.84;04;10;2013
07-10-2013;07.10.2013;t3pa;5.1;3461500;1.84;07;10;2013
07-10-2013;07.10.2013;t3pa;5.05;3661000;1.82;07;10;2013
08-10-2013;08.10.2013;t3pa;4.88;3461500;1.76;08;10;2013
10-10-2013;10.10.2013;t3pa;4.7;3461500;1.69;10;10;2013
11-10-2013;11.10.2013;t3pa;4.58;4020000;1.65;11;10;2013
14-10-2013;14.10.2013;t3pa;4.54;3461500;1.63;14;10;2013
14-10-2013;14.10.2013;t3pa;4.56;3661000;1.64;14;10;2013
15-10-2013;15.10.2013;t3pa;5.07;3461500;1.83;15;10;2013
17-10-2013;17.10.2013;t3pa;5.27;3461500;1.90;17;10;2013
18-10-2013;18.10.2013;t3pa;5.14;4020000;1.85;18;10;2013
21-10-2013;21.10.2013;t3pa;4.94;3461500;1.78;21;10;2013
21-10-2013;21.10.2013;t3pa;4.78;3660500;1.72;21;10;2013
22-10-2013;22.10.2013;t3pa;4.64;3461500;1.67;22;10;2013
24-10-2013;24.10.2013;t3pa;4.58;3461500;1.65;24;10;2013
25-10-2013;25.10.2013;t3pa;4.61;4020000;1.66;25;10;2013
28-10-2013;28.10.2013;t3pa;4.85;3461500;1.75;28;10;2013
28-10-2013;28.10.2013;t3pa;4.81;3660500;1.73;28;10;2013
29-10-2013;29.10.2013;t3pa;4.78;3461500;1.72;29;10;2013
31-10-2013;31.10.2013;t3pa;4.87;3461500;1.75;31;10;2013
01-11-2013;01.11.2013;t3pa;4.63;4020000;1.67;01;11;2013
04-11-2013;04.11.2013;t3pa;4.58;3461500;1.65;04;11;2013
04-11-2013;04.11.2013;t3pa;4.64;3660500;1.67;04;11;2013
05-11-2013;05.11.2013;t3pa;4.7;3461500;1.69;05;11;2013
07-11-2013;07.11.2013;t3pa;4.73;3461500;1.70;07;11;2013
08-11-2013;08.11.2013;t3pa;4.78;4020000;1.72;08;11;2013
11-11-2013;11.11.2013;t3pa;4.45;3461500;1.60;11;11;2013
11-11-2013;11.11.2013;t3pa;4.47;3660500;1.61;11;11;2013
12-11-2013;12.11.2013;t3pa;4.57;3461500;1.65;12;11;2013
14-11-2013;14.11.2013;t3pa;4.63;3461500;1.67;14;11;2013
15-11-2013;15.11.2013;t3pa;4.46;4020000;1.61;15;11;2013
18-11-2013;18.11.2013;t3pa;4.38;3461500;1.58;18;11;2013
18-11-2013;18.11.2013;t3pa;4.33;3660500;1.56;18;11;2013
19-11-2013;19.11.2013;t3pa;4.44;3461500;1.60;19;11;2013
21-11-2013;21.11.2013;t3pa;4.44;3461500;1.60;21;11;2013
22-11-2013;22.11.2013;t3pa;4.48;4020000;1.61;22;11;2013
25-11-2013;25.11.2013;t3pa;4.38;3461500;1.58;25;11;2013
25-11-2013;25.11.2013;t3pa;4.38;3660500;1.58;25;11;2013
26-11-2013;26.11.2013;t3pa;4.41;3461500;1.59;26;11;2013
28-11-2013;28.11.2013;t3pa;4.41;3442500;1.59;28;11;2013
29-11-2013;29.11.2013;t3pa;4.36;4020000;1.57;29;11;2013
02-12-2013;02.12.2013;t3pa;4.33;3442500;1.56;02;12;2013
02-12-2013;02.12.2013;t3pa;4.36;3660500;1.57;02;12;2013
03-12-2013;03.12.2013;t3pa;4.47;3442500;1.61;03;12;2013
05-12-2013;05.12.2013;t3pa;4.49;3442500;1.62;05;12;2013
06-12-2013;06.12.2013;t3pa;4.7;4020000;1.69;06;12;2013
09-12-2013;09.12.2013;t3pa;4.71;3442500;1.70;09;12;2013
09-12-2013;09.12.2013;t3pa;4.65;3660500;1.67;09;12;2013
10-12-2013;10.12.2013;t3pa;4.8;3442500;1.73;10;12;2013
12-12-2013;12.12.2013;t3pa;4.77;3442500;1.72;12;12;2013
13-12-2013;13.12.2013;t3pa;4.84;3670500;1.74;13;12;2013
16-12-2013;16.12.2013;t3pa;4.71;3442500;1.70;16;12;2013
16-12-2013;16.12.2013;t3pa;4.69;3660500;1.69;16;12;2013
17-12-2013;17.12.2013;t3pa;4.7;3999000;1.69;17;12;2013
07-01-2014;07.01.2014;t3pa;4.65;4018500;1.67;07;01;2014
08-01-2014;08.01.2014;t3pa;4.69;4445000;1.69;08;01;2014
09-01-2014;09.01.2014;t3pa;4.56;4018500;1.64;09;01;2014
10-01-2014;10.01.2014;t3pa;4.45;4600000;1.60;10;01;2014
13-01-2014;13.01.2014;t3pa;4.52;4018500;1.63;13;01;2014
14-01-2014;14.01.2014;t3pa;4.73;4018500;1.70;14;01;2014
16-01-2014;16.01.2014;t3pa;5.01;4018500;1.80;16;01;2014
17-01-2014;17.01.2014;t3pa;5.04;4600000;1.81;17;01;2014
20-01-2014;20.01.2014;t3pa;5.05;4018500;1.82;20;01;2014
21-01-2014;21.01.2014;t3pa;4.93;4018500;1.77;21;01;2014
23-01-2014;23.01.2014;t3pa;5.02;4018500;1.81;23;01;2014
24-01-2014;24.01.2014;t3pa;4.97;4600000;1.79;24;01;2014
27-01-2014;27.01.2014;t3pa;5.34;4018500;1.92;27;01;2014
28-01-2014;28.01.2014;t3pa;5.47;4018500;1.97;28;01;2014
30-01-2014;30.01.2014;t3pa;5.55;4018500;2.00;30;01;2014
31-01-2014;31.01.2014;t3pa;5.6;4600000;2.02;31;01;2014
03-02-2014;03.02.2014;t3pa;5.48;4018500;1.97;03;02;2014
04-02-2014;04.02.2014;t3pa;5.93;4018500;2.13;04;02;2014
05-02-2014;05.02.2014;t3pa;5.97;4445000;2.15;05;02;2014
06-02-2014;06.02.2014;t3pa;6.01;4018500;2.16;06;02;2014
07-02-2014;07.02.2014;t3pa;6.45;4600000;2.32;07;02;2014
10-02-2014;10.02.2014;t3pa;6.34;4018500;2.28;10;02;2014
11-02-2014;11.02.2014;t3pa;6.3;4018500;2.27;11;02;2014
13-02-2014;13.02.2014;t3pa;6.21;4018500;2.24;13;02;2014
14-02-2014;14.02.2014;t3pa;6.31;4600000;2.27;14;02;2014
17-02-2014;17.02.2014;t3pa;6.7;4018500;2.41;17;02;2014
18-02-2014;18.02.2014;t3pa;6.74;4018500;2.43;18;02;2014
20-02-2014;20.02.2014;t3pa;6.92;4018500;2.49;20;02;2014
21-02-2014;21.02.2014;t3pa;6.85;4600000;2.47;21;02;2014
24-02-2014;24.02.2014;t3pa;7.1;4018500;2.56;24;02;2014
25-02-2014;25.02.2014;t3pa;6.85;4018500;2.47;25;02;2014
27-02-2014;27.02.2014;t3pa;6.47;4018500;2.33;27;02;2014
28-02-2014;28.02.2014;t3pa;6.83;4600000;2.46;28;02;2014
03-03-2014;03.03.2014;t3pa;6.97;4018500;2.51;03;03;2014
04-03-2014;04.03.2014;t3pa;6.65;4018500;2.39;04;03;2014
05-03-2014;05.03.2014;t3pa;6.89;4445000;2.48;05;03;2014
06-03-2014;06.03.2014;t3pa;6.71;4018500;2.42;06;03;2014
07-03-2014;07.03.2014;t3pa;6.72;4600000;2.42;07;03;2014
10-03-2014;10.03.2014;t3pa;6.93;4018500;2.49;10;03;2014
11-03-2014;11.03.2014;t3pa;6.81;4018500;2.45;11;03;2014
13-03-2014;13.03.2014;t3pa;6.51;4018500;2.34;13;03;2014
14-03-2014;14.03.2014;t3pa;6.19;4600000;2.23;14;03;2014
17-03-2014;17.03.2014;t3pa;6.15;1927500;2.21;17;03;2014
18-03-2014;18.03.2014;t3pa;6;1927500;2.16;18;03;2014
20-03-2014;20.03.2014;t3pa;6;1927500;2.16;20;03;2014
21-03-2014;21.03.2014;t3pa;6.1;2352000;2.20;21;03;2014
24-03-2014;24.03.2014;t3pa;6.08;1927500;2.19;24;03;2014
25-03-2014;25.03.2014;t3pa;5.8;1927500;2.09;25;03;2014
27-03-2014;27.03.2014;t3pa;5.35;1927500;1.93;27;03;2014
28-03-2014;28.03.2014;t3pa;5.1;2352000;1.84;28;03;2014
31-03-2014;31.03.2014;t3pa;4.17;1927500;1.50;31;03;2014
01-04-2014;01.04.2014;t3pa;4.9;1927500;1.76;01;04;2014
03-04-2014;03.04.2014;t3pa;4.6;1927500;1.66;03;04;2014
04-04-2014;04.04.2014;t3pa;4.75;2352000;1.71;04;04;2014
07-04-2014;07.04.2014;t3pa;4.72;1927500;1.70;07;04;2014
08-04-2014;08.04.2014;t3pa;5.03;1927500;1.81;08;04;2014
10-04-2014;10.04.2014;t3pa;5;1927500;1.80;10;04;2014
11-04-2014;11.04.2014;t3pa;5.26;2352000;1.89;11;04;2014
14-04-2014;14.04.2014;t3pa;5.3;1927500;1.91;14;04;2014
15-04-2014;15.04.2014;t3pa;5.23;1927500;1.88;15;04;2014
17-04-2014;17.04.2014;t3pa;5.46;1927500;1.97;17;04;2014
22-04-2014;22.04.2014;t3pa;5.62;1927500;2.02;22;04;2014
24-04-2014;24.04.2014;t3pa;5.77;1927500;2.08;24;04;2014
25-04-2014;25.04.2014;t3pa;5.52;2352000;1.99;25;04;2014
28-04-2014;28.04.2014;t3pa;5.21;1927500;1.88;28;04;2014
29-04-2014;29.04.2014;t3pa;5.39;1927500;1.94;29;04;2014
02-05-2014;02.05.2014;t3pa;5.28;2352000;1.90;02;05;2014
05-05-2014;05.05.2014;t3pa;5.03;1927500;1.81;05;05;2014
06-05-2014;06.05.2014;t3pa;5.25;1927500;1.89;06;05;2014
08-05-2014;08.05.2014;t3pa;5.09;1927500;1.83;08;05;2014
09-05-2014;09.05.2014;t3pa;5.1;2352000;1.84;09;05;2014
12-05-2014;12.05.2014;t3pa;5.28;1873000;1.90;12;05;2014
13-05-2014;13.05.2014;t3pa;5.34;1873000;1.92;13;05;2014
15-05-2014;15.05.2014;t3pa;4.75;1873000;1.71;15;05;2014
16-05-2014;16.05.2014;t3pa;4.72;2352000;1.70;16;05;2014
19-05-2014;19.05.2014;t3pa;4.6;1873000;1.66;19;05;2014
20-05-2014;20.05.2014;t3pa;4.59;1873000;1.65;20;05;2014
22-05-2014;22.05.2014;t3pa;5.23;1873000;1.88;22;05;2014
23-05-2014;23.05.2014;t3pa;5.08;2352000;1.83;23;05;2014
26-05-2014;26.05.2014;t3pa;4.98;1873000;1.79;26;05;2014
27-05-2014;27.05.2014;t3pa;5.05;1873000;1.82;27;05;2014
30-05-2014;30.05.2014;t3pa;5.1;2352000;1.84;30;05;2014
02-06-2014;02.06.2014;t3pa;4.94;1873000;1.78;02;06;2014
03-06-2014;03.06.2014;t3pa;5.19;1873000;1.87;03;06;2014
